"","group","nb_tot","area_tot","length_tot","area_rel","length_rel","n_rel","n_perc"
"1","infrastructure",34918,1965192.48346724,557888.143385861,11.5221974679846,0.0327097595132154,0.00204729101384126,50.3583841705245
"2","loisirs",13746,16619567.1739019,23331.2544698338,97.4428390201631,0.00136794397209847,0.000805947141195427,19.8243412797992
"3","environnement",2674,53256897.7472864,0,312.252615221611,0,0.000156780347414271,3.85641558141883
"4","bâti",9926,5141017.17794869,0,30.1425003448591,0,0.000581975216317897,14.3151761634866
"5","religion",65,57979.9259978161,0,0.339944388219572,0,3.81104060655484e-06,0.0937423383665758
"6","aménité",6481,1526471.31009515,1737.51336661193,8.94991407309783,0.000101872830685998,0.000379990064170491,9.34683223005812
"7","industrie",1475,1725521.1265984,0,10.1169708937458,0,8.64813060718213e-05,2.12722998601076
"8","agriculture",54,15632.5212701708,0,0.0916556512976202,0,3.16609527313786e-06,0.0778782503353091
