"","group","nb_tot","area_tot","length_tot","area_rel","length_rel","n_rel","n_perc"
"1","infrastructure",12,0,868.151794316834,0,0.0066662382142141,9.2143861354936e-05,2.44399185336049
"2","loisirs",169,3224.75344592148,0,2.47617695354034,0,0.00129769271408201,34.4195519348269
"3","aménité",151,91985.6084847423,0,70.6325762905627,0,0.00115947692204961,30.7535641547862
"4","bâti",81,19208.2547487952,0,14.749356353694,0,0.000621971064145818,16.4969450101833
"5","environnement",78,1267.9173984006,0,0.973590041397803,0,0.000598935098807084,15.8859470468432
