"","group","nb_tot","area_tot","length_tot","area_rel","length_rel","n_rel","n_perc"
"1","infrastructure",682,4878.02304884232,10047.286604968,4.97701859240196,0.102511881832917,0.00695840639954274,62.9732225300092
"2","loisirs",342,724939.319862765,0,739.651378682291,0,0.00348940614170619,31.5789473684211
"3","aménité",48,2098.23764893413,175.061563845116,2.14081968975143,0.00178614297092935,0.000489741212871044,4.43213296398892
"4","bâti",9,0,0,0,0,9.18264774133207e-05,0.831024930747922
"5","environnement",2,19083.6692370921,0,19.4709569129236,0,2.04058838696268e-05,0.184672206832872
