"","group","nb_tot","area_tot","length_tot","area_rel","length_rel","n_rel","n_perc"
"1","infrastructure",11572,11125.3666392821,114267.93679593,0.781925384769214,0.0803110615073695,0.00813316167091572,42.7294882209586
"2","loisirs",6696,5157047.69433985,5320.01956584793,362.453358474673,0.00373907528702696,0.00470615715074764,24.7249095340078
"3","environnement",2354,2283185.59174999,0,160.469387680678,0,0.00165446444636498,8.69212022745735
"4","aménité",4306,142275.392440068,1974.5694433712,9.99955728057426,0.00138778884491773,0.00302639078421734,15.8998596853999
"5","industrie",33,296.033099518041,0,0.0208061273619297,0,2.31934268182007e-05,0.121852152721365
"6","bâti",2073,664684.197213952,0,46.716073591807,0,0.00145696890285243,7.65453068458755
"7","agriculture",48,34235.5628049249,0,2.40618188029073,0,3.37358935537465e-05,0.17723949486744
