"","group","nb_tot","area_tot","length_tot","area_rel","length_rel","n_rel","n_perc"
"1","infrastructure",1696,12627.0517568453,31315.4493143917,1.33507365047146,0.0331102081763893,0.00179320157610988,54.6567837576539
"2","loisirs",706,636618.936662326,0,67.3105000356296,0,0.00074646244854574,22.7521753142121
"3","aménité",674,36570.5101397595,32.8642097605363,3.86664483618863,3.47477315685138e-05,0.000712628456543667,21.7209152433129
"4","bâti",26,73.1464508587961,0,0.00773386385417672,0,2.74901185016845e-05,0.837898807605543
"5","environnement",1,0,0,0,0,1.05731225006479e-06,0.0322268772155978
