"","group","nb_tot","area_tot","length_tot","area_rel","length_rel","n_rel","n_perc"
"1","infrastructure",1274,0,12772.1858653277,0,0.169761052712041,0.0169333255431443,45.9927797833935
"2","loisirs",1248,12779.4429175948,0,16.9857509563315,0,0.0165877474708352,45.0541516245487
"3","aménité",98,19224.2457828233,64.2227777115781,25.5518376893223,0.000853614758457727,0.00130256350331879,3.53790613718412
"4","bâti",60,2324.38215357985,0,3.0894442459374,0,0.000797487859174771,2.16606498194946
"5","environnement",90,21170.2315971084,0,28.1383377910201,0,0.00119623178876216,3.24909747292419
