"","group","nb_tot","area_tot","length_tot","area_rel","length_rel","n_rel","n_perc"
"1","infrastructure",31,24222.6638299227,407.58098097103,8.19045114529092,0.00137816060852446,0.000104820835266832,15.8163265306122
"2","loisirs",165,1244018.69610753,0,420.64218972112,0,0.000557917349000882,84.1836734693878
