"id","key","value","type","nb","area","length"
659,"highway","cycleway","lines",1,NA,74.9272768090379
659,"highway","footway","lines",12,NA,1218.08387452854
659,"highway","path","lines",2,NA,52.0104392211394
659,"amenity","place_of_worship","points",17,NA,NA
659,"amenity","cafe","points",21,NA,NA
659,"amenity","food_court","points",8,NA,NA
659,"amenity","restaurant","points",18,NA,NA
659,"amenity","parking","points",8,NA,NA
659,"building","commercial","points",21,NA,NA
659,"building","house","points",7,NA,NA
659,"highway","footway","points",74,NA,NA
659,"highway","path","points",4,NA,NA
659,"highway","cycleway","points",2,NA,NA
659,"leisure","garden","points",17,NA,NA
659,"leisure","park","points",2,NA,NA
659,"man_made","pier","points",1,NA,NA
659,"shop","bakery","points",1,NA,NA
659,"shop","jewelry","points",7,NA,NA
659,"shop","appliance","points",4,NA,NA
659,"shop","houseware","points",4,NA,NA
659,"shop","copyshop","points",1,NA,NA
659,"tourism","hotel","points",20,NA,NA
659,"tourism","museum","points",5,NA,NA
659,"tourism","artwork","points",1,NA,NA
659,"tourism","information","points",4,NA,NA
659,"amenity","place_of_worship","polygons",4,770.907469758764,NA
659,"landuse","religious","polygons",4,15877.1225800291,NA
659,"amenity","cafe","polygons",3,697.032643124461,NA
659,"amenity","food_court","polygons",2,814.618236847222,NA
659,"amenity","restaurant","polygons",2,457.247608383186,NA
659,"building","commercial","polygons",6,1174.01103934273,NA
659,"leisure","garden","polygons",3,1095.81428175792,NA
659,"leisure","park","polygons",1,271.39167752862,NA
659,"tourism","hotel","polygons",3,2105.21812999994,NA
659,"tourism","museum","polygons",1,280.092991769314,NA
659,"building","house","polygons",1,370.786310225725,NA
659,"landuse","residential","polygons",1,180577.05057168,NA
659,"amenity","parking","polygons",2,371.147856350988,NA
659,"amenity","marketplace","polygons",2,5488.64379677176,NA
659,"amenity","marketplace","points",8,NA,NA
659,"highway","steps","lines",2,NA,23.8391778274939
