"id","key","value","type","nb","area","length"
708,"leisure","dog_park","polygons",1,2340.30056810379,NA
708,"leisure","garden","polygons",42,7817.42365566804,NA
708,"leisure","park","polygons",23,891802.576015067,NA
708,"leisure","pitch","polygons",5,21368.0294701606,NA
708,"leisure","playground","polygons",14,6741.12517098896,NA
708,"tourism","hotel","polygons",1,2584.07580180466,NA
708,"tourism","museum","polygons",1,20776.5465975692,NA
708,"tourism","gallery","polygons",4,20152.8601937667,NA
708,"building","industrial","polygons",7,2136.2000573948,NA
708,"landuse","industrial","polygons",2,2565.1573773399,NA
708,"landuse","grass","polygons",19,30401.0101167867,NA
708,"natural","wood","polygons",45,83940.2198015776,NA
708,"natural","beach","polygons",1,1608.1212226674,NA
708,"natural","wetland","polygons",6,25798.4359805089,NA
708,"natural","bare_rock","polygons",2,2120.84265418723,NA
708,"building","apartments","polygons",14,20666.281460927,NA
708,"building","residential","polygons",2,2278.96376218647,NA
708,"building","office","polygons",5,6204.7171882391,NA
708,"building","retail","polygons",6,8708.40629853169,NA
708,"landuse","commercial","polygons",9,134125.349244048,NA
708,"landuse","construction","polygons",4,15235.1109274831,NA
708,"landuse","residential","polygons",21,66789.7291871906,NA
708,"amenity","parking","polygons",13,6529.59505044762,NA
708,"building","university","polygons",5,10947.3380024228,NA
708,"landuse","retail","polygons",1,5.37456867052242,NA
708,"leisure","fitness_station","polygons",2,170.754324146081,NA
708,"leisure","swimming_pool","polygons",2,478.34357380541,NA
708,"amenity","events_venue","polygons",5,5536.69442832842,NA
708,"amenity","ferry_terminal","polygons",0,0,NA
708,"building","shed","polygons",8,5020.49665317684,NA
708,"amenity","library","polygons",2,9315.11143147945,NA
708,"amenity","arts_centre","polygons",2,19633.6607659198,NA
708,"amenity","marketplace","points",1,NA,NA
708,"highway","bus_stop","points",6,NA,NA
708,"landuse","retail","points",1,NA,NA
708,"leisure","sports_centre","points",1,NA,NA
708,"leisure","fitness_station","points",20,NA,NA
708,"leisure","swimming_pool","points",23,NA,NA
708,"amenity","events_venue","points",42,NA,NA
708,"amenity","ferry_terminal","points",3,NA,NA
708,"building","shed","points",61,NA,NA
708,"amenity","library","points",31,NA,NA
708,"amenity","arts_centre","points",39,NA,NA
708,"amenity","bbq","points",27,NA,NA
708,"highway","steps","lines",136,NA,1681.49262335737
708,"highway","track","lines",1,NA,133.702924029738
